user_id,product_identifier,frequency_type,inception_policy_id,adjustment_policy_id,change_number,transaction_type,effective_start_date,effective_end_date,ftp_start_date,ftp_valid_until,flex_policy_earned_hours,transaction_gwp,policy_total_gwp
43926,GB_delivery_flex_scooter,flex,2461101,2461101,0,Flex Policy,16/05/2019,16/05/2019,,,1,0.49,0.49
111182,GB_delivery_flex_car,flex,2461142,2461142,0,Flex Policy,16/05/2019,16/05/2019,,,1,1.56,1.56
66705,GB_delivery_flex_car,flex,2461468,2461468,0,Flex Policy,16/05/2019,16/05/2019,,,1,1.56,1.56
37513,GB_delivery_flex_scooter,flex,2461591,2461591,0,Flex Policy,16/05/2019,16/05/2019,,,1.35,0.9,0.9
43926,GB_delivery_flex_scooter,flex,2461957,2461957,0,Flex Policy,16/05/2019,16/05/2019,,,1,0.49,0.49
32834,GB_delivery_flex_scooter,flex,2462173,2462173,0,Flex Policy,16/05/2019,16/05/2019,,,1,0.49,0.49
11447,GB_delivery_flex_scooter,flex,2462326,2462326,0,Flex Policy,16/05/2019,16/05/2019,,,1.48,0.73,0.73
69196,GB_delivery_flex_car,flex,2462440,2462440,0,Flex Policy,16/05/2019,16/05/2019,,,1,0.71,0.71
118872,GB_delivery_flex_car,flex,2463258,2463258,0,Flex Policy,15/05/2019,15/05/2019,,,1.12,0.89,0.89
118872,GB_delivery_flex_car,flex,2463259,2463259,0,Flex Policy,15/05/2019,15/05/2019,,,1.33,1.07,1.07
72666,GB_delivery_flex_car,flex,2463301,2463301,0,Flex Policy,16/05/2019,16/05/2019,,,1,0.8,0.8
32358,GB_delivery_flex_scooter,flex,2463531,2463531,0,Flex Policy,16/05/2019,16/05/2019,,,1,0.49,0.49
9515,GB_delivery_flex_scooter,flex,2463621,2463621,0,Flex Policy,16/05/2019,16/05/2019,,,1.38,0.68,0.68
41526,GB_delivery_flex_scooter,flex,2463714,2463714,0,Flex Policy,16/05/2019,16/05/2019,,,1.03,0.7,0.7
42047,GB_delivery_flex_scooter,flex,2463754,2463754,0,Flex Policy,16/05/2019,16/05/2019,,,1,0.49,0.49
69196,GB_delivery_flex_car,flex,2463784,2463784,0,Flex Policy,16/05/2019,16/05/2019,,,1.3,0.93,0.93
32834,GB_delivery_flex_scooter,flex,2464125,2464125,0,Flex Policy,16/05/2019,16/05/2019,,,1.25,0.62,0.62
11447,GB_delivery_flex_scooter,flex,2464225,2464225,0,Flex Policy,16/05/2019,16/05/2019,,,5.38,2.64,2.64
39145,GB_delivery_flex_scooter,flex,2464697,2464697,0,Flex Policy,16/05/2019,16/05/2019,,,1,0.67,0.67
69196,GB_delivery_flex_car,flex,2464713,2464713,0,Flex Policy,16/05/2019,16/05/2019,,,1.52,1.08,1.08
72666,GB_delivery_flex_car,flex,2464717,2464717,0,Flex Policy,16/05/2019,16/05/2019,,,1.25,1,1
12290,GB_delivery_flex_scooter,flex,2464936,2464936,0,Flex Policy,16/05/2019,16/05/2019,,,1,0.49,0.49
37513,GB_delivery_flex_scooter,flex,2465151,2465151,0,Flex Policy,16/05/2019,16/05/2019,,,2.63,1.77,1.77
32834,GB_delivery_flex_scooter,flex,2465157,2465157,0,Flex Policy,16/05/2019,16/05/2019,,,1.17,0.57,0.57
46746,GB_delivery_flex_scooter,flex,2465530,2465530,0,Flex Policy,16/05/2019,16/05/2019,,,2.85,1.91,1.91
72666,GB_delivery_flex_car,flex,2466100,2466100,0,Flex Policy,16/05/2019,16/05/2019,,,1.17,0.94,0.94
12290,GB_delivery_flex_scooter,flex,2466534,2466534,0,Flex Policy,16/05/2019,16/05/2019,,,1.02,0.5,0.5
9515,GB_delivery_flex_scooter,flex,2466961,2466961,0,Flex Policy,16/05/2019,16/05/2019,,,1.73,0.85,0.85
46476,GB_delivery_flex_car,flex,2467459,2467459,0,Flex Policy,16/05/2019,16/05/2019,,,1.38,0.99,0.99
12290,GB_delivery_flex_scooter,flex,2467728,2467728,0,Flex Policy,16/05/2019,16/05/2019,,,1.33,0.65,0.65
67637,GB_delivery_flex_scooter,flex,2467790,2467790,0,Flex Policy,16/05/2019,16/05/2019,,,1,0.49,0.49
25118,GB_delivery_flex_car,flex,2468147,2468147,0,Flex Policy,16/05/2019,16/05/2019,,,2.42,4.31,4.31
3908,GB_delivery_flex_scooter,flex,2468704,2468704,0,Flex Policy,16/05/2019,16/05/2019,,,1.33,0.89,0.89
43844,GB_delivery_flex_car,flex,2468996,2468996,0,Flex Policy,16/05/2019,17/05/2019,,,1,1.12,1.12
15364,GB_delivery_flex_cyclist,flex,2469329,2469329,0,Flex Policy,17/05/2019,17/05/2019,,,1,0.15,0.15
12290,GB_delivery_flex_scooter,flex,2469859,2469859,0,Flex Policy,17/05/2019,17/05/2019,,,2.02,0.99,0.99
43844,GB_delivery_flex_car,flex,2470613,2470613,0,Flex Policy,17/05/2019,17/05/2019,,,1.15,1.29,1.29
41526,GB_delivery_flex_scooter,flex,2470833,2470833,0,Flex Policy,17/05/2019,17/05/2019,,,1.12,0.75,0.75
29218,GB_delivery_flex_scooter,flex,2471347,2471347,0,Flex Policy,17/05/2019,17/05/2019,,,1.03,0.7,0.7
41526,GB_delivery_flex_scooter,flex,2471561,2471561,0,Flex Policy,17/05/2019,17/05/2019,,,1.32,0.88,0.88
32834,GB_delivery_flex_scooter,flex,2471598,2471598,0,Flex Policy,17/05/2019,17/05/2019,,,1,0.49,0.49
66705,GB_delivery_flex_car,flex,2472149,2472149,0,Flex Policy,17/05/2019,17/05/2019,,,6.35,9.92,9.92
26155,GB_delivery_flex_scooter,flex,2472185,2472185,0,Flex Policy,17/05/2019,17/05/2019,,,1.48,0.99,0.99
12290,GB_delivery_flex_scooter,flex,2472201,2472201,0,Flex Policy,17/05/2019,17/05/2019,,,1.07,0.53,0.53
14872,GB_delivery_flex_scooter,flex,2472219,2472219,0,Flex Policy,17/05/2019,17/05/2019,,,5.03,3.38,3.38
25118,GB_delivery_flex_car,flex,2472322,2472322,0,Flex Policy,17/05/2019,17/05/2019,,,1.35,2.41,2.41
78749,GB_delivery_flex_car,flex,2472374,2472374,0,Flex Policy,17/05/2019,17/05/2019,,,6.35,4.54,4.54
58706,GB_delivery_flex_scooter,flex,2472401,2472401,0,Flex Policy,17/05/2019,17/05/2019,,,1.42,0.95,0.95
46476,GB_delivery_flex_car,flex,2473215,2473215,0,Flex Policy,17/05/2019,17/05/2019,,,2.23,1.6,1.6
41526,GB_delivery_flex_scooter,flex,2473476,2473476,0,Flex Policy,17/05/2019,17/05/2019,,,1,0.67,0.67
75705,GB_delivery_flex_car,flex,2473690,2473690,0,Flex Policy,17/05/2019,17/05/2019,,,1.38,1.61,1.61
58706,GB_delivery_flex_scooter,flex,2473943,2473943,0,Flex Policy,17/05/2019,17/05/2019,,,3.17,2.12,2.12
32358,GB_delivery_flex_scooter,flex,2474016,2474016,0,Flex Policy,17/05/2019,17/05/2019,,,1,0.49,0.49
41526,GB_delivery_flex_scooter,flex,2475088,2475088,0,Flex Policy,17/05/2019,17/05/2019,,,1,0.67,0.67
32517,GB_delivery_flex_scooter,flex,2475168,2475168,0,Flex Policy,17/05/2019,17/05/2019,,,3.08,2.06,2.06
43926,GB_delivery_flex_scooter,flex,2476098,2476098,0,Flex Policy,17/05/2019,17/05/2019,,,1.28,0.63,0.63
39145,GB_delivery_flex_scooter,flex,2476762,2476762,0,Flex Policy,17/05/2019,17/05/2019,,,1.07,0.49,0.53
39145,GB_delivery_flex_scooter,flex,2476762,2476762,3,Flex Policy,17/05/2019,17/05/2019,,,1.07,-0.15,0.53
39145,GB_delivery_flex_scooter,flex,2476762,2476762,1,Flex Policy,17/05/2019,17/05/2019,,,1.07,0.07,0.53
39145,GB_delivery_flex_scooter,flex,2476762,2476762,2,Flex Policy,17/05/2019,17/05/2019,,,1.07,0.12,0.53
11603,GB_delivery_flex_scooter,flex,2476763,2476763,0,Flex Policy,17/05/2019,17/05/2019,,,1.32,0.88,0.88
32834,GB_delivery_flex_scooter,flex,2476953,2476953,0,Flex Policy,17/05/2019,17/05/2019,,,1,0.49,0.49
9515,GB_delivery_flex_scooter,flex,2477191,2477191,0,Flex Policy,17/05/2019,17/05/2019,,,1,0.49,0.49
111182,GB_delivery_flex_car,flex,2477333,2477333,0,Flex Policy,17/05/2019,17/05/2019,,,1,1.56,1.56
31111,GB_delivery_flex_scooter,flex,2477482,2477482,0,Flex Policy,17/05/2019,17/05/2019,,,1,0.49,0.49
26155,GB_delivery_flex_scooter,flex,2477833,2477833,0,Flex Policy,18/05/2019,18/05/2019,,,2.37,1.59,1.59
44962,GB_delivery_flex_scooter,flex,2478109,2478109,0,Flex Policy,18/05/2019,18/05/2019,,,1,0.49,0.49
29218,GB_delivery_flex_scooter,flex,2478538,2478538,0,Flex Policy,18/05/2019,18/05/2019,,,1,0.67,0.67
31111,GB_delivery_flex_scooter,flex,2479120,2479120,0,Flex Policy,18/05/2019,18/05/2019,,,1.32,0.64,0.64
46746,GB_delivery_flex_scooter,flex,2479419,2479419,0,Flex Policy,18/05/2019,18/05/2019,,,1.43,0.96,0.96
67637,GB_delivery_flex_scooter,flex,2479844,2479844,0,Flex Policy,18/05/2019,18/05/2019,,,1.27,0.62,0.62
31111,GB_delivery_flex_scooter,flex,2480261,2480261,0,Flex Policy,18/05/2019,18/05/2019,,,1,0.49,0.49
42831,GB_delivery_flex_scooter,flex,2480976,2480976,0,Flex Policy,18/05/2019,18/05/2019,,,6.07,2.98,2.98
29218,GB_delivery_flex_scooter,flex,2481147,2481147,0,Flex Policy,18/05/2019,18/05/2019,,,1,0.67,0.67
26155,GB_delivery_flex_scooter,flex,2482647,2482647,0,Flex Policy,18/05/2019,18/05/2019,,,2.67,1.79,1.79
78749,GB_delivery_flex_car,flex,2482648,2482648,0,Flex Policy,18/05/2019,18/05/2019,,,1.5,1.07,1.07
126990,GB_delivery_flex_scooter,flex,2482862,2482862,0,Flex Policy,18/05/2019,18/05/2019,,,5.92,3.96,3.96
67637,GB_delivery_flex_scooter,flex,2482958,2482958,0,Flex Policy,18/05/2019,18/05/2019,,,1.2,0.59,0.59
26261,GB_delivery_flex_car,flex,2483198,2483198,0,Flex Policy,18/05/2019,18/05/2019,,,1,1.12,1.12
72666,GB_delivery_flex_car,flex,2483297,2483297,0,Flex Policy,18/05/2019,18/05/2019,,,1.5,1.21,1.21
43926,GB_delivery_flex_scooter,flex,2484085,2484085,0,Flex Policy,18/05/2019,18/05/2019,,,1.33,0.65,0.65
25118,GB_delivery_flex_car,flex,2485415,2485415,0,Flex Policy,18/05/2019,18/05/2019,,,2.5,4.46,4.46
46746,GB_delivery_flex_scooter,flex,2485437,2485437,0,Flex Policy,18/05/2019,18/05/2019,,,1.42,0.95,0.95
26155,GB_delivery_flex_scooter,flex,2485614,2485614,0,Flex Policy,18/05/2019,18/05/2019,,,1.3,0.88,0.88
43926,GB_delivery_flex_scooter,flex,2485771,2485771,0,Flex Policy,18/05/2019,18/05/2019,,,1.28,0.63,0.63
84863,GB_delivery_flex_car,flex,2485860,2485860,0,Flex Policy,18/05/2019,18/05/2019,,,1.08,0.88,0.88
58706,GB_delivery_flex_scooter,flex,2486452,2486452,0,Flex Policy,18/05/2019,18/05/2019,,,1,0.67,0.67
72666,GB_delivery_flex_car,flex,2486610,2486610,0,Flex Policy,18/05/2019,18/05/2019,,,1.45,1.16,1.16
43926,GB_delivery_flex_scooter,flex,2486877,2486877,0,Flex Policy,18/05/2019,18/05/2019,,,1.25,0.62,0.62
84863,GB_delivery_flex_car,flex,2487195,2487195,0,Flex Policy,18/05/2019,18/05/2019,,,1,0.8,0.8
126990,GB_delivery_flex_scooter,flex,2487902,2487902,0,Flex Policy,18/05/2019,19/05/2019,,,1,0.67,0.67
29218,GB_delivery_flex_scooter,flex,2488653,2488653,0,Flex Policy,19/05/2019,19/05/2019,,,1.62,1.08,1.08
42831,GB_delivery_flex_scooter,flex,2489193,2489193,0,Flex Policy,19/05/2019,19/05/2019,,,1,0.49,0.49
42047,GB_delivery_flex_scooter,flex,2489414,2489414,0,Flex Policy,19/05/2019,19/05/2019,,,1.35,0.66,0.66
69196,GB_delivery_flex_car,flex,2489438,2489438,0,Flex Policy,19/05/2019,19/05/2019,,,1,0.71,0.71
42831,GB_delivery_flex_scooter,flex,2489764,2489764,0,Flex Policy,19/05/2019,19/05/2019,,,1,0.49,0.49
46476,GB_delivery_flex_car,flex,2490453,2490453,0,Flex Policy,19/05/2019,19/05/2019,,,1.15,0.82,0.82
31111,GB_delivery_flex_scooter,flex,2491167,2491167,0,Flex Policy,19/05/2019,19/05/2019,,,1.13,0.55,0.55
115672,GB_delivery_flex_car,flex,2491578,2491578,0,Flex Policy,18/05/2019,18/05/2019,,,1,1.56,1.56
121280,GB_delivery_flex_car,flex,2491690,2491690,0,Flex Policy,18/05/2019,18/05/2019,,,1.17,1.56,1.56
39145,GB_delivery_flex_scooter,flex,2492012,2492012,1,Flex Policy,18/05/2019,18/05/2019,,,1.12,0.05,0.54
39145,GB_delivery_flex_scooter,flex,2492012,2492012,0,Flex Policy,18/05/2019,18/05/2019,,,1.12,0.49,0.54
29218,GB_delivery_flex_scooter,flex,2492930,2492930,0,Flex Policy,19/05/2019,19/05/2019,,,1.22,0.81,0.81
58706,GB_delivery_flex_scooter,flex,2493274,2493274,0,Flex Policy,19/05/2019,19/05/2019,,,1,0.67,0.67
67637,GB_delivery_flex_scooter,flex,2493310,2493310,0,Flex Policy,19/05/2019,19/05/2019,,,1,0.49,0.49
31111,GB_delivery_flex_scooter,flex,2493485,2493485,0,Flex Policy,19/05/2019,19/05/2019,,,5.95,2.92,2.92
26155,GB_delivery_flex_scooter,flex,2494269,2494269,0,Flex Policy,19/05/2019,19/05/2019,,,1.42,0.95,0.95
46746,GB_delivery_flex_scooter,flex,2494753,2494753,0,Flex Policy,19/05/2019,19/05/2019,,,1.57,1.05,1.05
58706,GB_delivery_flex_scooter,flex,2494793,2494793,0,Flex Policy,19/05/2019,19/05/2019,,,1.25,0.84,0.84
84863,GB_delivery_flex_car,flex,2495482,2495482,0,Flex Policy,19/05/2019,19/05/2019,,,1.3,1.04,1.04
111182,GB_delivery_flex_car,flex,2495522,2495522,0,Flex Policy,19/05/2019,19/05/2019,,,1.4,2.19,2.19
37513,GB_delivery_flex_scooter,flex,2496076,2496076,0,Flex Policy,19/05/2019,19/05/2019,,,1.8,1.21,1.21
46476,GB_delivery_flex_car,flex,2496223,2496223,0,Flex Policy,19/05/2019,19/05/2019,,,1.77,1.26,1.26
115160,GB_delivery_flex_car,flex,2497717,2497717,0,Flex Policy,19/05/2019,19/05/2019,,,1.07,1.9,1.9
8340,GB_delivery_flex_scooter,flex,2497785,2497785,0,Flex Policy,19/05/2019,19/05/2019,,,1,0.67,0.67
29218,GB_delivery_flex_scooter,flex,2498666,2498666,0,Flex Policy,20/05/2019,20/05/2019,,,1.98,1.33,1.33
84863,GB_delivery_flex_car,flex,2499056,2499056,0,Flex Policy,20/05/2019,20/05/2019,,,1,0.8,0.8
69196,GB_delivery_flex_car,flex,2499334,2499334,0,Flex Policy,20/05/2019,20/05/2019,,,1.65,1.18,1.18
14872,GB_delivery_flex_scooter,flex,2499807,2499807,0,Flex Policy,20/05/2019,20/05/2019,,,1,0.67,0.67
15364,GB_delivery_flex_cyclist,flex,2499917,2499917,0,Flex Policy,20/05/2019,20/05/2019,,,1,0.15,0.15
39145,GB_delivery_flex_scooter,flex,2500585,2500585,0,Flex Policy,19/05/2019,19/05/2019,,,1.17,0.57,0.57
118872,GB_delivery_flex_car,flex,2500730,2500730,0,Flex Policy,19/05/2019,19/05/2019,,,1.28,1.04,1.04
118872,GB_delivery_flex_car,flex,2500732,2500732,0,Flex Policy,19/05/2019,19/05/2019,,,1,0.8,0.8
29218,GB_delivery_flex_scooter,flex,2423553,2423553,0,Flex Policy,11/05/2019,11/05/2019,,,1,0.67,0.67
47236,GB_delivery_flex_car,flex,2423672,2423672,0,Flex Policy,11/05/2019,11/05/2019,,,1.02,1.59,1.59
72666,GB_delivery_flex_car,flex,2423715,2423715,0,Flex Policy,11/05/2019,11/05/2019,,,1,0.8,0.8
58706,GB_delivery_flex_scooter,flex,2424139,2424139,0,Flex Policy,11/05/2019,11/05/2019,,,1.27,0.85,0.85
126990,GB_delivery_flex_scooter,flex,2424377,2424377,0,Flex Policy,11/05/2019,11/05/2019,,,2.97,1.98,1.98
46476,GB_delivery_flex_car,flex,2424732,2424732,0,Flex Policy,11/05/2019,11/05/2019,,,1,0.71,0.71
78749,GB_delivery_flex_car,flex,2424901,2424901,0,Flex Policy,11/05/2019,11/05/2019,,,2.55,1.82,1.82
29218,GB_delivery_flex_scooter,flex,2425033,2425033,0,Flex Policy,11/05/2019,11/05/2019,,,1.88,1.26,1.26
43926,GB_delivery_flex_scooter,flex,2426092,2426092,0,Flex Policy,11/05/2019,11/05/2019,,,2.38,1.17,1.17
44962,GB_delivery_flex_scooter,flex,2426094,2426094,0,Flex Policy,11/05/2019,11/05/2019,,,1,0.49,0.49
42831,GB_delivery_flex_scooter,flex,2426420,2426420,0,Flex Policy,11/05/2019,11/05/2019,,,1,0.49,0.49
78749,GB_delivery_flex_car,flex,2426895,2426895,0,Flex Policy,11/05/2019,11/05/2019,,,1.15,0.82,0.82
67637,GB_delivery_flex_scooter,flex,2427133,2427133,0,Flex Policy,11/05/2019,11/05/2019,,,1,0.49,0.49
43926,GB_delivery_flex_scooter,flex,2427457,2427457,0,Flex Policy,11/05/2019,11/05/2019,,,1,0.49,0.49
43926,GB_delivery_flex_scooter,flex,2427660,2427660,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.49,0.49
25118,GB_delivery_flex_car,flex,2427914,2427914,0,Flex Policy,12/05/2019,12/05/2019,,,1,1.79,1.79
44962,GB_delivery_flex_scooter,flex,2427946,2427946,0,Flex Policy,12/05/2019,12/05/2019,,,1.2,0.59,0.59
44962,GB_delivery_flex_scooter,flex,2427957,2427957,0,Flex Policy,12/05/2019,12/05/2019,,,1.75,0.86,0.86
43844,GB_delivery_flex_car,flex,2428262,2428262,0,Flex Policy,12/05/2019,12/05/2019,,,1.68,1.88,1.88
69196,GB_delivery_flex_car,flex,2428407,2428407,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.71,0.71
42831,GB_delivery_flex_scooter,flex,2428492,2428492,0,Flex Policy,12/05/2019,12/05/2019,,,3.83,1.88,1.88
46476,GB_delivery_flex_car,flex,2428693,2428693,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.71,0.71
31111,GB_delivery_flex_scooter,flex,2429089,2429089,0,Flex Policy,12/05/2019,12/05/2019,,,1.07,0.53,0.53
32834,GB_delivery_flex_scooter,flex,2429210,2429210,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.49,0.49
43844,GB_delivery_flex_car,flex,2429593,2429593,0,Flex Policy,12/05/2019,12/05/2019,,,1,1.12,1.12
69196,GB_delivery_flex_car,flex,2429819,2429819,0,Flex Policy,12/05/2019,12/05/2019,,,1.53,1.1,1.1
26261,GB_delivery_flex_car,flex,2430165,2430165,0,Flex Policy,12/05/2019,12/05/2019,,,1.07,1.19,1.19
67637,GB_delivery_flex_scooter,flex,2430744,2430744,0,Flex Policy,12/05/2019,12/05/2019,,,1.87,0.92,0.92
69196,GB_delivery_flex_car,flex,2430746,2430746,0,Flex Policy,12/05/2019,12/05/2019,,,1.63,1.17,1.17
58706,GB_delivery_flex_scooter,flex,2430918,2430918,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.67,0.67
46476,GB_delivery_flex_car,flex,2430978,2430978,0,Flex Policy,12/05/2019,12/05/2019,,,1.37,0.97,0.97
37513,GB_delivery_flex_scooter,flex,2431172,2431172,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.67,0.67
14872,GB_delivery_flex_scooter,flex,2431434,2431434,0,Flex Policy,12/05/2019,12/05/2019,,,7.15,4.79,4.79
37513,GB_delivery_flex_scooter,flex,2431770,2431770,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.67,0.67
69196,GB_delivery_flex_car,flex,2431822,2431822,0,Flex Policy,12/05/2019,12/05/2019,,,1.33,0.96,0.96
32517,GB_delivery_flex_scooter,flex,2432366,2432366,0,Flex Policy,12/05/2019,12/05/2019,,,4.23,2.84,2.84
58706,GB_delivery_flex_scooter,flex,2432594,2432594,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.67,0.67
31111,GB_delivery_flex_scooter,flex,2432690,2432690,0,Flex Policy,12/05/2019,12/05/2019,,,1.85,0.91,0.91
69196,GB_delivery_flex_car,flex,2432897,2432897,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.71,0.71
72666,GB_delivery_flex_car,flex,2432916,2432916,0,Flex Policy,12/05/2019,12/05/2019,,,1.52,1.21,1.21
26261,GB_delivery_flex_car,flex,2433364,2433364,0,Flex Policy,12/05/2019,12/05/2019,,,1.13,1.27,1.27
43844,GB_delivery_flex_car,flex,2433385,2433385,0,Flex Policy,12/05/2019,12/05/2019,,,2.85,3.18,3.18
58706,GB_delivery_flex_scooter,flex,2434030,2434030,0,Flex Policy,12/05/2019,12/05/2019,,,1.85,1.24,1.24
78749,GB_delivery_flex_car,flex,2434085,2434085,0,Flex Policy,12/05/2019,12/05/2019,,,1.05,0.75,0.75
72666,GB_delivery_flex_car,flex,2434207,2434207,0,Flex Policy,12/05/2019,12/05/2019,,,1.32,1.05,1.05
43926,GB_delivery_flex_scooter,flex,2434799,2434799,0,Flex Policy,12/05/2019,12/05/2019,,,1.2,0.59,0.59
115493,GB_delivery_flex_car,flex,2434880,2434880,0,Flex Policy,12/05/2019,12/05/2019,,,1,1.12,1.12
67637,GB_delivery_flex_scooter,flex,2435047,2435047,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.49,0.49
12290,GB_delivery_flex_scooter,flex,2435268,2435268,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.49,0.49
31111,GB_delivery_flex_scooter,flex,2435366,2435366,0,Flex Policy,12/05/2019,12/05/2019,,,1,0.49,0.49
118872,GB_delivery_flex_car,flex,2436751,2436751,0,Flex Policy,11/05/2019,11/05/2019,,,3.28,2.64,2.64
72666,GB_delivery_flex_car,flex,2437258,2437258,0,Flex Policy,12/05/2019,12/05/2019,,,1.15,0.93,0.93
44962,GB_delivery_flex_scooter,flex,2437620,2437620,0,Flex Policy,13/05/2019,13/05/2019,,,1.77,0.87,0.87
3908,GB_delivery_flex_scooter,flex,2437656,2437656,0,Flex Policy,13/05/2019,13/05/2019,,,1.23,0.82,0.82
29218,GB_delivery_flex_scooter,flex,2437920,2437920,0,Flex Policy,13/05/2019,13/05/2019,,,1.2,0.8,0.8
46476,GB_delivery_flex_car,flex,2437929,2437929,0,Flex Policy,13/05/2019,13/05/2019,,,2.07,1.47,1.47
111182,GB_delivery_flex_car,flex,2438059,2438059,0,Flex Policy,13/05/2019,13/05/2019,,,1,1.56,1.56
42831,GB_delivery_flex_scooter,flex,2438112,2438112,0,Flex Policy,13/05/2019,13/05/2019,,,1,0.49,0.49
41526,GB_delivery_flex_scooter,flex,2438696,2438696,0,Flex Policy,13/05/2019,13/05/2019,,,1.02,0.68,0.68
69196,GB_delivery_flex_car,flex,2439239,2439239,0,Flex Policy,13/05/2019,13/05/2019,,,1,0.71,0.71
72666,GB_delivery_flex_car,flex,2439451,2439451,0,Flex Policy,13/05/2019,13/05/2019,,,1.78,1.43,1.43
115672,GB_delivery_flex_car,flex,2439773,2439773,0,Flex Policy,12/05/2019,12/05/2019,,,3.88,6.07,6.07
67637,GB_delivery_flex_scooter,flex,2440626,2440626,0,Flex Policy,13/05/2019,13/05/2019,,,1.83,0.9,0.9
72666,GB_delivery_flex_car,flex,2441002,2441002,0,Flex Policy,13/05/2019,13/05/2019,,,1,0.8,0.8
29218,GB_delivery_flex_scooter,flex,2441100,2441100,0,Flex Policy,13/05/2019,13/05/2019,,,1,0.67,0.67
11603,GB_delivery_flex_scooter,flex,2441136,2441136,0,Flex Policy,13/05/2019,13/05/2019,,,1.45,0.97,0.97
32834,GB_delivery_flex_scooter,flex,2441255,2441255,0,Flex Policy,13/05/2019,13/05/2019,,,2.15,1.05,1.05
46476,GB_delivery_flex_car,flex,2441657,2441657,0,Flex Policy,13/05/2019,13/05/2019,,,1.27,0.9,0.9
66705,GB_delivery_flex_car,flex,2442201,2442201,0,Flex Policy,13/05/2019,13/05/2019,,,4.87,7.61,7.61
12290,GB_delivery_flex_scooter,flex,2442344,2442344,0,Flex Policy,13/05/2019,13/05/2019,,,1,0.49,0.49
67637,GB_delivery_flex_scooter,flex,2442779,2442779,0,Flex Policy,13/05/2019,13/05/2019,,,1.37,0.67,0.67
29218,GB_delivery_flex_scooter,flex,2443064,2443064,0,Flex Policy,13/05/2019,13/05/2019,,,2.77,1.86,1.86
46746,GB_delivery_flex_scooter,flex,2443336,2443336,0,Flex Policy,13/05/2019,13/05/2019,,,1.6,1.07,1.07
41526,GB_delivery_flex_scooter,flex,2443949,2443949,0,Flex Policy,13/05/2019,13/05/2019,,,1,0.67,0.67
32834,GB_delivery_flex_scooter,flex,2444423,2444423,0,Flex Policy,13/05/2019,13/05/2019,,,1,0.49,0.49
67637,GB_delivery_flex_scooter,flex,2444445,2444445,0,Flex Policy,13/05/2019,13/05/2019,,,1.12,0.54,0.54
20450,GB_delivery_flex_scooter,flex,2444589,2444589,0,Flex Policy,13/05/2019,13/05/2019,,,1.52,0.74,0.74
3908,GB_delivery_flex_scooter,flex,2445126,2445126,0,Flex Policy,14/05/2019,14/05/2019,,,1,0.67,0.67
43926,GB_delivery_flex_scooter,flex,2445388,2445388,0,Flex Policy,14/05/2019,14/05/2019,,,1.13,0.55,0.55
41526,GB_delivery_flex_scooter,flex,2445656,2445656,0,Flex Policy,14/05/2019,14/05/2019,,,1.33,0.89,0.89
73704,GB_delivery_short_car,short,2446476,2446476,0,Renewal,17/05/2019,15/06/2019,17/05/2019,15/06/2019,,176.43,176.43
69196,GB_delivery_flex_car,flex,2446727,2446727,0,Flex Policy,14/05/2019,14/05/2019,,,1,0.71,0.71
11447,GB_delivery_flex_scooter,flex,2447674,2447674,0,Flex Policy,14/05/2019,14/05/2019,,,1.43,0.71,0.71
29218,GB_delivery_flex_scooter,flex,2448163,2448163,0,Flex Policy,14/05/2019,14/05/2019,,,1.28,0.86,0.86
72666,GB_delivery_flex_car,flex,2448207,2448207,0,Flex Policy,14/05/2019,14/05/2019,,,1,0.8,0.8
42047,GB_delivery_flex_scooter,flex,2448538,2448538,0,Flex Policy,14/05/2019,14/05/2019,,,1.67,0.82,0.82
46476,GB_delivery_flex_car,flex,2448846,2448846,0,Flex Policy,14/05/2019,14/05/2019,,,1.02,0.72,0.72
41526,GB_delivery_flex_scooter,flex,2449920,2449920,0,Flex Policy,14/05/2019,14/05/2019,,,2.68,1.79,1.79
47236,GB_delivery_flex_car,flex,2450041,2450041,0,Flex Policy,14/05/2019,14/05/2019,,,1,1.56,1.56
26155,GB_delivery_flex_scooter,flex,2450628,2450628,0,Flex Policy,14/05/2019,14/05/2019,,,1,0.67,0.67
46746,GB_delivery_flex_scooter,flex,2451397,2451397,0,Flex Policy,14/05/2019,14/05/2019,,,1,0.67,0.67
44962,GB_delivery_flex_scooter,flex,2451622,2451622,0,Flex Policy,14/05/2019,14/05/2019,,,1.63,0.8,0.8
41526,GB_delivery_flex_scooter,flex,2451792,2451792,0,Flex Policy,14/05/2019,14/05/2019,,,1,0.67,0.67
72666,GB_delivery_flex_car,flex,2451898,2451898,0,Flex Policy,14/05/2019,14/05/2019,,,1,0.8,0.8
43844,GB_delivery_flex_car,flex,2452086,2452086,0,Flex Policy,14/05/2019,14/05/2019,,,1.1,1.23,1.23
